Time_Point,Voltage
3774,-6.033914115313641e-14
3775,1.1867571133991764e-13
3776,-2.4718981706109245e-13
3777,-1.7241932539542288e-13
3778,-2.9326522149199714e-13
3779,-3.0378563033084584e-13
3780,-2.1638386555620635e-13
3781,-1.987279699698021e-13
3782,-2.7035680530871223e-13
3783,-2.997260792111375e-13
3784,-1.6105580613400433e-13
3785,-2.928469617417125e-13
3786,-3.539566201771109e-13
3787,-2.8544310280691277e-13
3788,3.7939225294893834e-14
3789,-1.6905952354889798e-13
3790,-2.6472931586051654e-13
3791,-2.6164023693935933e-13
3792,-2.0180481045355194e-13
3793,-9.75600095334592e-14
3794,-2.1972385938766537e-13
3795,-3.0121404632725053e-13
3796,-2.843325114752875e-13
3797,-3.639256468695733e-13
3798,-2.3725926447508185e-13
3799,-2.763830308291383e-13
3800,-1.7040827165310558e-13
3801,-3.3601627043086936e-13
3802,-3.265621597349725e-13
3803,-3.4064590494435435e-13
3804,8.883256578855987e-16
3805,-4.2939532988335773e-13
3806,-1.0698076843841507e-13
3807,-8.931462854321338e-14
3808,2.3942689167625983e-14
3809,-1.6600303045768599e-13
3810,-1.1355855979116556e-13
3811,-8.056408010706893e-14
3812,-3.2791013530368547e-13
3813,-4.723584779964085e-13
3814,-1.5608701408655406e-13
3815,-1.7842606751276005e-13
3816,-2.3952075836489404e-13
3817,-1.5309330369758634e-13
3818,-2.73901357103941e-13
3819,-1.3449134941116712e-13
3820,-1.5420892921082283e-13
3821,-3.580268075299086e-13
3822,-2.6100484806385263e-13
3823,-4.094750296249043e-13
3824,-3.0801954024248165e-13
3825,-2.29120625658023e-13
3826,-1.9708012818807548e-13
3827,-1.4964598473102623e-13
3828,-4.4869572934629537e-13
3829,-4.660121699083083e-13
3830,-3.7678437064301473e-13
3831,-2.285414085005672e-13
3832,-2.399714116132208e-13
3833,-3.9051690691373885e-13
3834,-2.766651936465716e-13
3835,-3.8465095675780936e-13
3836,-2.519086736791601e-13
3837,-2.83180327911277e-13
3838,-2.171076562289222e-13
3839,-3.7166332161313514e-13
3840,-3.8825528759950816e-13
3841,-5.31974249627005e-13
3842,-3.164085682700269e-13
3843,-3.813800450972599e-13
3844,-2.844554526035972e-13
3845,-2.6155300229193693e-13
3846,-4.1503408634876445e-13
3847,-1.641286573305532e-13
3848,-2.815329618592487e-13
3849,-5.057512510072389e-13
3850,-1.8946889029152862e-13
3851,-2.5342729077366513e-13
3852,-9.669230891963835e-14
3853,-2.2497171247227713e-13
3854,-2.548912955380563e-13
3855,-4.932473643142125e-13
3856,-4.3582836209256567e-13
3857,-2.9283012286741715e-13
3858,-2.16770617566412e-13
3859,-3.144385660871659e-13
3860,-2.182685619506278e-13
3861,-1.7016265470433845e-13
3862,-3.3156834424962464e-13
3863,-2.480485645477427e-13
3864,-2.6583459507217734e-13
3865,-4.4674195800191925e-13
3866,-2.0658923838377263e-13
3867,-2.8709976620939823e-13
3868,-3.201130935571519e-13
3869,-2.3094455763615087e-13
3870,-4.785372852040847e-13
3871,-4.1356535831824695e-13
3872,-3.455447701114306e-13
3873,-3.352478172332412e-13
3874,-4.745149647521771e-13
3875,-2.0414406083783395e-13
3876,-1.0406119056497987e-13
3877,-3.247419229406991e-13
3878,-3.383670106010516e-13
3879,-3.3390389272677455e-13
3880,-3.5943689087405165e-13
3881,-3.6729544510753254e-13
3882,-2.9587846170465566e-13
3883,-3.8649375626050233e-13
3884,-4.058764611153131e-13
3885,-3.8034750859195487e-13
3886,-3.089196179354516e-13
3887,-3.111388711119352e-13
3888,-2.8462004322811747e-13
3889,-2.98911880647179e-13
3890,-4.190965558812684e-13
3891,-4.0273481109662285e-13
3892,-2.9444289099076767e-13
3893,-3.1886579169271723e-13
3894,-2.98901565878347e-13
3895,-2.0964364134033113e-13
3896,-2.5062892459106713e-13
3897,-2.6776817609976827e-13
3898,-2.988757618271579e-13
3899,-3.9142941817524266e-13
3900,-4.149367053687572e-13
3901,-4.2582682446632e-13
3902,-4.236975283958144e-13
3903,-3.6692179485514126e-13
3904,-3.412701473877111e-13
3905,-3.385776536349247e-13
3906,-3.3245754360427916e-13
3907,-2.475496904013639e-13
3908,-3.647888546665682e-13
3909,-1.8389346624593394e-13
3910,-1.5795928443797615e-13
3911,-3.825002028369752e-13
3912,-5.556980086565532e-13
3913,-3.929821781910363e-13
3914,-5.186123368646623e-13
3915,-5.011305001180052e-13
3916,-3.87894387977446e-13
3917,-2.3894507024520614e-13
3918,-3.6281942076882827e-13
3919,-4.180660709470229e-13
3920,-5.268615410688701e-13
3921,-3.1538629568808267e-13
3922,-2.3509815576426986e-13
3923,-2.380510984355709e-13
3924,-1.6847029434978261e-13
3925,-2.720040748459107e-13
3926,-3.082805709574971e-13
3927,-3.0829855438473173e-13
3928,-2.814203666540585e-13
3929,-2.2464944030483262e-13
3930,-4.0234743927801113e-13
3931,-3.075058285897462e-13
3932,-3.053970560320837e-13
3933,-1.7712106726698024e-13
3934,-1.4884935229981135e-13
3935,-3.043324124579829e-13
3936,-2.74012005660378e-13
3937,-2.95814884910534e-13
3938,-2.335303940082214e-13
3939,-3.56922883322525e-13
3940,-4.781377425744342e-13
3941,-4.0887796756634383e-13
3942,-3.924769080409458e-13
3943,-4.0359344571218275e-13
3944,-3.429166001123056e-13
3945,-3.6358494932762584e-13
3946,-2.816121469528426e-13
3947,-2.91725234220798e-13
3948,-3.7256321059687023e-13
3949,-4.3539849101581803e-13
3950,-4.0861910185240153e-13
3951,-2.9333262864360743e-13
3952,-1.8926366705586503e-13
3953,-4.450573706002692e-13
3954,-4.095983820098893e-13
3955,-2.6751976779844823e-13
3956,-4.425482570021504e-13
3957,-2.9767222676670633e-13
3958,-7.74134648061554e-14
3959,-4.1869933875392275e-13
3960,-4.105079890353474e-13
3961,-3.459330678489837e-13
3962,-2.8855970741919815e-13
3963,-2.9033077402093797e-13
3964,-4.240603374598844e-13
3965,-4.580242817216853e-13
3966,-4.767257762702783e-13
3967,-4.195328236701937e-13
3968,-3.2012404366812675e-13
3969,-3.9600592106753557e-13
3970,-4.863619542347609e-13
3971,-4.9786602906281e-13
3972,-3.307140301953924e-13
3973,-4.0667271134197736e-13
3974,-2.246735055904434e-13
3975,-3.7262818126842936e-13
3976,-3.8894010648953085e-13
3977,-3.54719828057098e-13
3978,-3.3986518735422577e-13
3979,-3.842188739996467e-13
3980,-4.789605685102018e-13
3981,-3.726403755361251e-13
3982,-4.191625692193323e-13
3983,-3.4966758998552566e-13
3984,-2.8417885183281545e-13
3985,-3.027836502439051e-13
3986,-2.81911677293985e-13
3987,-4.907870647658538e-13
3988,-4.858707459544669e-13
3989,-4.949036914170272e-13
3990,-4.939614939164427e-13
3991,-3.529239653234942e-13
3992,-3.484387584879368e-13
3993,-3.6496744808972215e-13
3994,-4.762864173177929e-13
3995,-2.3793806864504085e-13
3996,-2.2521827747287723e-13
3997,-1.5988706780557634e-13
3998,-2.850210970875002e-13
3999,-2.361620348541379e-13
4000,-1.0034456147631558e-13
4001,-7.801820186552012e-14
4002,-2.973237379631703e-13
4003,-2.5060224035447215e-13
4004,-1.0340373837270155e-13
4005,-7.976762557670993e-14
4006,-8.577290443767104e-14
4007,-2.295589546262899e-13
4008,-2.560735765949057e-13
4009,-2.3832918445077784e-13
4010,-3.691897250871286e-13
4011,-2.5031388052942485e-13
4012,-3.810138428080117e-13
4013,-3.9926795082172134e-13
4014,3.142686882032185e-14
4015,-1.6478179407473272e-13
4016,-2.0385810036688786e-13
4017,-3.213322784965225e-13
4018,-3.5308464813586145e-13
4019,-3.999652623841757e-13
4020,-1.873053420211945e-13
4021,-2.9458452150394434e-13
4022,-5.672934513197313e-13
4023,-4.4293342191599145e-13
4024,-4.083270188526461e-13
4025,-3.010443829656644e-13
4026,-3.004252498988071e-13
4027,-4.937809721715165e-13
4028,-5.770133077981841e-13
4029,-4.783377325507891e-13
4030,-4.705171327298179e-13
4031,-5.151758355815406e-13
4032,-4.939695006109668e-13
4033,-3.638996573115942e-13
4034,-6.151040026680931e-13
4035,-5.324929636772343e-13
4036,-4.5190191830263e-13
4037,-5.482705903430604e-13
4038,-6.600197792920252e-13
4039,-4.4325568581845037e-13
4040,-5.217664992857572e-13
4041,-3.3887229945087215e-13
4042,-4.919114993630819e-13
4043,-4.677878522229304e-13
4044,-2.935927064702714e-13
4045,-5.200849949722119e-13
4046,-2.841368898225238e-13
4047,-3.3991603307757035e-13
4048,-3.458506469275549e-13
4049,-3.2792049124281654e-13
4050,-2.9764335827116817e-13
4051,-5.326562395795746e-13
4052,-3.681138500148832e-13
4053,-4.085086174457354e-13
4054,-2.558639772907272e-13
4055,-3.31919748523419e-13
4056,-2.9918078089698597e-13
4057,-4.1823576523575066e-13
4058,-2.9089530464149734e-13
4059,-5.601259523997128e-13
4060,-3.116272897859646e-13
4061,-2.2649628871279412e-13
4062,-4.2595143604068986e-13
4063,-4.53958272377751e-13
4064,-2.3590639654216e-13
4065,-2.9995770264814346e-13
4066,-2.2655020155286925e-13
4067,-4.0417690195336645e-13
4068,-4.334529908715483e-13
4069,-3.5446687031171544e-13
4070,-4.3867732271087174e-13
4071,-4.195065653914272e-13
4072,-2.9033882662314963e-13
4073,-3.6379158506504757e-13
4074,-3.3170125508249364e-13
4075,-2.815410934523304e-13
4076,-2.961627988360263e-13
4077,-2.483415568274541e-13
4078,-3.607073407851928e-13
4079,-2.4510429796208425e-13
4080,-3.363619559159024e-13
4081,-2.5946794578413333e-13
4082,-2.529209017852932e-13
4083,-5.66081626947405e-13
4084,-4.80630330367696e-13
4085,-3.385292255401868e-13
4086,-3.7893669129493795e-13
4087,-4.867142172118734e-13
4088,-2.7875402448623234e-13
4089,-2.729190375799339e-13
4090,-4.5414140909877017e-13
4091,-4.293948324286144e-13
4092,-4.822348450679885e-13
4093,-5.192616658256348e-13
4094,-4.1320954698902e-13
4095,-5.011003081828513e-13
4096,-4.92670675642067e-13
4097,-3.3765264175952485e-13
4098,-4.975105744454873e-13
4099,-4.84596139694212e-13
4100,-4.445149773551079e-13
4101,-4.0156627988817006e-13
4102,-2.6577090191832943e-13
4103,-5.274640769404644e-13
4104,-4.284152731990958e-13
4105,-5.622311824613598e-13
4106,-4.0031522460234986e-13
4107,-2.92862866870245e-13
4108,-3.9909775846977785e-13
4109,-4.3886241484495797e-13
4110,-4.490173411001071e-13
4111,-5.836689572133058e-13
4112,-5.961063742524303e-13
4113,-5.275610235144925e-13
4114,-5.714367597382585e-13
4115,-3.8705453922719946e-13
4116,-2.321408995531133e-13
4117,-4.203931662828753e-13
4118,-5.388879969149069e-13
4119,-3.9316594161833967e-13
4120,-3.777336355334967e-13
4121,-5.17757316772074e-13
4122,-4.3508033470538443e-13
4123,-5.462889789397069e-13
4124,-4.860595885248907e-13
4125,-6.041167630167792e-13
4126,-4.407185995471498e-13
4127,-5.007056561732419e-13
4128,-5.686829584947297e-13
4129,-6.100290510361008e-13
4130,-3.90698353118973e-13
4131,-5.790761943533705e-13
4132,-4.814933542243417e-13
4133,-6.189601853890968e-13
4134,-4.651529228979946e-13
4135,-4.860575615970999e-13
4136,-5.223093946648773e-13
4137,-4.656036588337645e-13
4138,-4.889346998413339e-13
4139,-4.483525438013948e-13
4140,-4.266128034789395e-13
4141,-5.617094893384578e-13
4142,-4.723150636937886e-13
4143,-5.33102719805598e-13
4144,-5.764871466556843e-13
4145,-5.267668357318118e-13
4146,-2.401938430459565e-13
4147,-4.0777688783150275e-13
4148,-3.8581103838100414e-13
4149,-3.538751090355302e-13
4150,-4.55266134419581e-13
4151,-5.191788658091119e-13
4152,-6.692643786943106e-13
4153,-5.039292043517784e-13
4154,-4.3274197006341474e-13
4155,-3.880730054347709e-13
4156,-4.2327964790176357e-13
4157,-4.984897495757963e-13
4158,-4.472646543401524e-13
4159,-2.9160070840463085e-13
4160,-3.379715714285051e-13
4161,-4.4653967608907365e-13
4162,-3.396414872471911e-13
4163,-3.196645175243986e-13
4164,-5.402337113592049e-13
4165,-2.603412617595056e-13
4166,-3.06428204187768e-13
4167,-2.7297572128611336e-13
4168,-5.30043880071608e-13
4169,-3.350528209318052e-13
4170,-5.163073117842274e-13
4171,-3.256303513001083e-13
4172,-4.3680534522150026e-13
4173,-2.9108478380295926e-13
4174,-3.96731524502587e-13
4175,-3.388021308436749e-13
4176,-2.8960030884588873e-13
4177,-3.407872126470399e-13
4178,-3.2393974478696186e-13
4179,-3.194989342056116e-13
4180,-3.602060678303236e-13
4181,-3.213911902092064e-13
4182,-3.9437421574061745e-13
4183,-3.483938545738963e-13
4184,-2.0704214218117863e-13
4185,-3.8213331272024537e-13
4186,-2.2855072424410266e-13
4187,-5.060150532939976e-13
4188,-3.030647312516948e-13
4189,-2.5350643690226756e-13
4190,-2.4915858086338375e-13
4191,-3.555368063072633e-13
4192,-1.2430360523960229e-13
4193,-2.4924701123653605e-13
4194,-3.759460563152221e-13
4195,-3.5193693105178625e-13
4196,-2.0032437105299535e-13
4197,-2.2058917383361213e-13
4198,-3.334435461396084e-13
4199,-2.4207023136563866e-13
4200,-2.333262231517706e-13
4201,-1.417297761566037e-13
4202,-2.5419926321685645e-13
4203,-2.6995861967160154e-13
4204,-1.4520344798854913e-13
4205,-1.0115692424861023e-13
4206,-1.950467793277829e-13
4207,-3.1200925139939444e-13
4208,-6.548562822625371e-14
4209,-2.307707397423289e-13
4210,-2.3862922919234877e-13
4211,-2.6079291073934693e-13
4212,-2.677468239035729e-13
4213,-1.9606017896979289e-13
4214,-3.0762696377742237e-13
4215,-2.051068434680658e-13
4216,-3.1332188528439895e-13
4217,-3.355518299042782e-13
4218,-5.20031555013667e-14
4219,-1.355478038654805e-13
4220,-1.5859581087799046e-13
4221,-1.5101525719867833e-13
4222,-2.781614682497246e-13
4223,-7.074974110067951e-14
4224,-3.1883702796203106e-14
4225,-5.145224954845198e-14
4226,-3.6935510367336446e-13
4227,-1.1671313789440837e-13
4228,-1.9011980838262595e-13
4229,-1.348743527933518e-13
4230,-1.0529976806578992e-13
4231,-2.329957448567433e-13
4232,-2.897453417456954e-13
4233,-1.591287131447026e-13
4234,-1.1860913743054297e-13
4235,-1.1413285594983878e-13
4236,-5.790242088933151e-14
4237,-6.318387336196098e-14
4238,-1.5872097910260595e-13
4239,-1.0196665260573388e-13
4240,-2.2985189820820826e-13
4241,1.0814748421576427e-13
4242,-3.580260803248639e-14
4243,-5.3788468079904266e-14
4244,-7.74374515613995e-14
4245,-1.6312816217391788e-13
4246,-1.7680632484100657e-13
4247,-7.97250624367801e-14
4248,-1.4097418800575326e-13
4249,-2.755599601459546e-13
4250,-1.8087432909302168e-13
4251,-1.579054976999118e-13
4252,-3.3876433552276646e-13
4253,-1.2301195538321018e-13
4254,1.365053716907943e-13
4255,-3.938467291839248e-14
4256,-1.32374821947445e-13
4257,-1.7172694808497411e-13
4258,4.43021069450314e-14
4259,2.181434550107773e-14
4260,1.0276023404341323e-13
4261,-9.257056149023482e-14
4262,-2.6749742059009457e-13
4263,-7.427116040515528e-14
4264,-1.6890091046529658e-13
4265,-8.40916989286329e-14
4266,-2.47338886900335e-13
4267,-1.3367211919592715e-13
4268,-1.4610564011309276e-13
4269,-1.862642366704789e-13
4270,-2.1656103550159296e-13
4271,-1.8536888416795802e-13
4272,1.599952551896286e-14
4273,-2.0997700451673874e-13
4274,3.667056259293165e-14
4275,-1.614952963929825e-13
4276,-1.8450394634465015e-13
4277,-8.565237651961861e-14
4278,-4.4240578177367094e-14
4279,-1.2918113518761916e-13
4280,-1.017112151316081e-13
4281,-3.5154121207331816e-13
4282,-3.9878254914532564e-14
4283,-1.899248935313519e-13
4284,-8.043267016633562e-14
4285,-1.0485210964639797e-13
4286,-1.3137735686690271e-13
4287,-8.198268030466233e-14
4288,-1.87641791685926e-14
4289,-1.135962409673949e-13
4290,-7.90565903451746e-14
4291,1.649167426728401e-14
4292,-2.95906642271616e-13
4293,-1.227173480018859e-13
4294,-7.719703830114028e-14
4295,-1.2796575839569155e-13
4296,-1.0490475819351613e-13
4297,-2.260981921974437e-13
4298,-1.0047936557674687e-13
4299,-2.2825077685520173e-13
4300,-1.785959348392511e-13
4301,-7.132860488572151e-14
4302,-2.0172126645368904e-13
4303,-2.1989186662778726e-13
4304,-1.7977162586258396e-13
4305,-3.5012666672636684e-13
4306,-5.3451847537502076e-14
4307,-2.2286674452443457e-13
4308,-1.149279907153268e-13
4309,-4.785764608360734e-14
4310,-9.367536143017593e-14
4311,-1.436444946868126e-13
4312,-9.917293258436429e-15
4313,-5.505757681140475e-14
4314,-7.62211577770801e-14
4315,-1.2648563997930973e-13
4316,-5.5345402619371136e-14
4317,-8.913667172324847e-14
4318,4.203456312681456e-14
4319,2.0207400353518786e-14
4320,-1.3208294170629258e-14
4321,-5.612059820774744e-14
4322,-5.855266526434914e-14
4323,7.689914375009478e-14
4324,7.992973180836246e-16
4325,2.1456424743997124e-14
4326,1.9634393904433606e-13
4327,-2.4123498605812886e-14
4328,-9.789468305218244e-14
4329,-2.7351702457068254e-13
4330,4.4050378300847385e-14
4331,-5.3993957758323904e-14
4332,-5.1490307083330525e-14
4333,-1.0094619303868561e-13
4334,-7.139987167285543e-14
4335,-1.3933778383019953e-13
4336,5.931681939294244e-14
4337,4.9616993611534364e-14
4338,2.1010192467392772e-13
4339,9.541457614244839e-15
4340,-1.0332295325635514e-13
4341,-1.1567365917908117e-13
4342,7.645856961936957e-15
4343,-9.127064566487633e-14
4344,-1.2104302324692104e-13
4345,6.659094330647674e-14
4346,-2.920347927844356e-14
4347,8.494376554215627e-15
4348,9.006073042285053e-14
4349,-5.24556094809312e-14
4350,-4.6404551064899805e-15
4351,4.852083717443066e-14
4352,-2.4769297528296234e-14
4353,4.298294968764593e-14
4354,-2.5194391770602514e-14
4355,-1.7364247752490386e-13
4356,-7.75725330631297e-14
4357,-1.0062309517839823e-13
4358,-7.025387502627051e-14
4359,-1.0574931395111632e-13
4360,-1.4471361364412467e-13
4361,-1.6507401759238443e-13
4362,-1.2450594457648677e-13
4363,-3.3852655828349834e-14
4364,1.161917189289713e-13
4365,-2.7815167921778093e-14
4366,-3.473638286883318e-14
4367,1.4358576018196024e-15
4368,8.041121472334552e-14
4369,-7.831972782721147e-14
4370,9.55124617647227e-14
4371,-4.6320125902195915e-14
4372,-6.796979704806991e-14
4373,-1.0967817840344329e-13
4374,-9.242392239090374e-15
4375,1.5935616993939025e-13
4376,1.8391460308059352e-15
4377,-6.897524302731875e-14
4378,-3.667334980632851e-14
4379,-8.504213051624265e-15
4380,-2.3502349638570837e-14
4381,3.8875391680041094e-14
4382,-5.513588604685588e-14
4383,-1.3912073634202917e-14
4384,-3.650142934452734e-14
4385,-6.53444710237451e-14
4386,-1.5351921733936992e-14
4387,4.9242209682861495e-14
4388,-2.637373974629796e-13
4389,4.164268684887512e-14
4390,2.0539858552324895e-13
4391,-8.941940303849533e-14
4392,1.102253527086085e-13
4393,5.083853932233993e-14
4394,-2.5230898194163558e-14
4395,1.0224805345351743e-13
4396,-1.1231485596902745e-13
4397,5.875300073528201e-14
4398,-1.5977239708062626e-14
4399,1.0601566058200807e-13
4400,2.4706622337518534e-15
4401,-8.414401796968277e-14
4402,-1.5321495182617595e-13
4403,-1.935767287800986e-14
4404,2.8684986533781674e-14
4405,-6.130284914665819e-15
4406,-2.2841719729998575e-13
4407,1.3420202209116763e-13
4408,-7.303474014705834e-14
4409,-1.9814309351279856e-14
4410,1.2156370177316623e-13
4411,-1.5528526340424768e-13
4412,-7.492089218223169e-14
4413,-6.146652593845499e-14
4414,-3.811410687632509e-15
4415,-1.7839300384674783e-14
4416,7.3400940935774e-14
4417,-3.7346174551948994e-14
4418,-1.5890585985318583e-13
4419,-6.831106916433406e-14
4420,-1.082034502961646e-13
4421,-1.6878860213419994e-14
4422,-6.13798283083505e-14
4423,-5.415047529830653e-14
4424,1.9239373797276438e-13
4425,2.371325587815162e-13
4426,-1.4740776889454295e-13
4427,1.6722809834709164e-13
4428,1.0230234110530803e-13
4429,3.0400808991894904e-14
4430,5.558694874082186e-14
4431,1.5792765777025785e-13
4432,8.793892250782442e-14
4433,1.9400241691680735e-13
4434,1.4540834958118086e-13
4435,1.1319245089177809e-13
4436,1.0918219205581286e-13
4437,-4.182505119629693e-14
4438,-4.9996583611021205e-14
4439,-1.9467318617460472e-14
4440,1.8976298238465538e-14
4441,7.453324183961617e-14
4442,4.21286313692428e-14
4443,-6.986184334450392e-14
4444,-9.524079896827906e-14
4445,8.732159066137806e-14
4446,5.6157043248431206e-14
4447,8.857893372117254e-15
4448,7.882433620609049e-14
4449,2.4692230876308647e-13
4450,1.9615421866619108e-13
4451,9.615043367991669e-14
4452,6.61592621180859e-14
4453,9.209358828500961e-14
4454,-4.420880151171559e-14
4455,7.752228731085306e-14
4456,6.428554724612604e-14
4457,-2.899221990698314e-14
4458,8.544534807790599e-14
4459,2.414719367547708e-13
4460,1.630689178730442e-13
4461,1.2267802651528874e-13
4462,2.313866037805875e-13
4463,2.0880623555430754e-13
4464,8.478171915174918e-14
4465,1.0386378776218528e-14
4466,7.142733896808838e-14
4467,1.943292456254068e-13
4468,1.8664758157369175e-13
4469,-4.0492402639289043e-14
4470,-6.87345962570786e-15
4471,1.2516576161225707e-13
4472,-3.1347415448060415e-14
4473,1.1289292580595711e-13
4474,1.1743033856134624e-13
4475,2.9034207391573953e-13
4476,3.277545315579381e-13
4477,2.5458408232206353e-13
4478,-5.1175855671347e-14
4479,3.556186853463085e-13
4480,4.1462456856122724e-13
4481,2.6134974976839735e-13
4482,1.8906111519246115e-13
4483,2.431712799747977e-13
4484,2.2197746852920738e-13
4485,-1.3565996465730756e-14
4486,-4.407429890184066e-14
4487,2.492499390927901e-14
4488,1.857585450585309e-13
4489,2.1564977498616516e-13
4490,2.0752527564536445e-13
4491,4.446799054803565e-14
4492,-1.0922278653298311e-13
4493,4.094531120687808e-14
4494,2.091912584665599e-13
4495,1.3872874001045336e-13
4496,1.3985109537435233e-13
4497,8.792156731184847e-14
4498,-7.673873021591259e-14
4499,-2.6516277147581722e-14
4500,2.0921357541081013e-13
4501,-2.2874898811600928e-14
4502,1.7957793484894863e-14
4503,-1.804709881252844e-14
4504,-8.794886284925282e-14
4505,-1.191858861190925e-13
4506,1.5639078261879564e-14
4507,-6.90659724078726e-15
4508,-4.1083067815578043e-14
4509,-5.002165805156516e-14
4510,4.7809537037781125e-14
4511,1.1417197749945533e-13
4512,2.6136706874802914e-14
4513,1.2968732757138137e-14
4514,3.686241401322913e-15
4515,-9.924120269377087e-14
4516,-1.1832273376355757e-14
4517,-1.3427974906753396e-13
4518,7.050239462034174e-14
4519,1.2975859462514403e-13
4520,-9.565041732528947e-14
4521,4.828915270413662e-14
4522,4.090800619765975e-14
4523,-9.542773048046106e-14
4524,-8.97829896752542e-14
4525,7.571645795359486e-14
4526,4.901986633528654e-14
4527,-2.16068312950757e-14
4528,-1.9219051063275577e-13
4529,-3.2724874073698137e-13
4530,-1.0120308950658313e-13
4531,-1.808417895632475e-13
4532,-8.321275378607378e-15
4533,5.736660714214092e-14
4534,-1.619665837423004e-13
4535,-2.350260873381179e-14
4536,3.5180590369764346e-14
4537,-2.6077475125109333e-13
4538,-1.779704172155932e-13
4539,1.0443499290620501e-14
4540,-8.868630040242725e-14
4541,5.74584963556714e-14
4542,1.1837151537686558e-14
4543,-1.3468893635674198e-13
4544,-1.6376546349260028e-13
4545,-2.4623772523843786e-13
4546,-8.42065070746594e-14
4547,2.298394357343744e-14
4548,-1.7891949361533505e-13
4549,-1.4288241905534084e-13
4550,4.293709048231904e-14
4551,-4.194639086215409e-14
4552,-1.156873397765772e-13
4553,-2.587689889170599e-13
4554,-2.1307424437664573e-13
4555,-4.3566734861905454e-14
4556,-1.1464065307367267e-13
4557,1.6011437540786336e-14
4558,-2.0185024631009303e-13
4559,-2.4291353773922776e-13
4560,-4.840759804407107e-14
4561,1.3575967497426939e-13
4562,7.72433460809033e-14
4563,3.09537978643534e-14
4564,1.0461576025492306e-14
4565,-5.094377936060772e-14
4566,-1.8560424422157384e-13
4567,-6.702783518213552e-14
4568,-4.297850467519757e-14
4569,1.801761052588441e-14
4570,4.7369349819314686e-14
4571,-2.278808740419784e-13
4572,-2.7889291132640313e-13
4573,-1.8927644810634116e-13
4574,-2.39585138423943e-13
4575,-4.0690236049094804e-13
4576,-3.536367171868746e-13
4577,-1.7765530862296463e-13
4578,-1.5489113921323462e-13
4579,-2.2553509402268827e-13
4580,-1.99459676925701e-13
4581,-1.864703943756523e-13
4582,-3.037576085145568e-14
4583,-6.077158682564304e-14
4584,-2.0521137937340084e-13
4585,-1.4107289930890161e-14
4586,-2.8353121966929982e-14
4587,-2.1166008774142297e-13
4588,-3.1612721642943516e-13
4589,-1.6428764742642342e-13
4590,-1.2536825601150208e-13
4591,-2.7600219032729317e-13
4592,-1.2308862759759193e-13
4593,6.10218813603535e-14
4594,9.115570282812018e-16
4595,-2.3538056529957447e-14
4596,-3.3635662113170426e-15
4597,1.8097431281321756e-13
4598,-1.6901557215694115e-13
4599,5.064997542242234e-14
4600,-1.2913318834140558e-13
4601,1.703946024955236e-13
4602,1.8113152167741786e-13
4603,-1.1627038308677892e-13
4604,-1.9099334989247333e-13
4605,-1.6345552984597172e-13
4606,-1.6617498213003345e-13
4607,-1.7409608148613658e-13
4608,-9.851381021289283e-14
4609,-2.1604447965845966e-14
4610,-1.1692486150249717e-13
4611,-1.3779056744949294e-13
4612,-2.69164501490042e-13
4613,-2.547856748259687e-13
4614,-2.4403028315384926e-13
4615,-2.692306582443486e-13
4616,-3.216513618401163e-13
4617,-1.5866695803197461e-13
4618,-1.8361769107966722e-13
4619,-1.3658676430915358e-13
4620,-5.1504834014369596e-14
4621,1.0500477136880186e-13
4622,-1.2372402522777961e-13
4623,-1.8737818675165546e-13
4624,-3.3201593870382896e-13
4625,-8.063241159948186e-14
4626,-2.369405609381737e-13
4627,3.796885932295178e-14
4628,4.40452610945739e-14
4629,-5.57217409468995e-14
4630,4.4775474485535443e-14
4631,-6.618010243136328e-14
4632,-6.513793726834337e-14
4633,-2.39756811382698e-13
4634,-1.6086811787590998e-13
4635,5.471256771273595e-15
4636,-3.491437297878877e-13
4637,-3.171594378604125e-13
4638,-3.223277163943479e-13
4639,-1.0423313076453682e-13
4640,-1.757522256710464e-13
4641,-1.3747647528467008e-13
4642,-2.4779503133023977e-13
4643,-2.0983635737883485e-13
4644,-9.56017751648023e-14
4645,-8.57067485885085e-14
4646,-3.9647058244871553e-13
4647,-2.858333819035803e-13
4648,-2.565606923406739e-13
4649,-1.8115059263315992e-13
4650,-8.240649148645941e-14
4651,-1.7050530315495439e-13
4652,-2.0288819377350336e-13
4653,-2.6979857376772435e-13
4654,-2.5187705790295274e-13
4655,-8.731315087481939e-14
4656,-3.8740088524828316e-13
4657,-1.7230983380040097e-13
4658,-1.320446671905438e-13
4659,-1.3618592888887633e-13
4660,-1.2199390362164923e-13
4661,-3.792556741596517e-14
4662,-1.6943710952784636e-13
4663,5.6273786298849064e-14
4664,-1.5483284749274244e-13
4665,-1.2314134685182404e-13
4666,-2.6335654456912627e-14
4667,-2.7799136833239586e-13
4668,-1.3502241380107876e-13
4669,-2.1825694229959827e-13
4670,-1.5221484079736569e-13
4671,3.2590919726719967e-14
4672,-7.292381986372554e-14
4673,-5.884843170676652e-14
4674,-1.7045748696191826e-13
4675,-2.604883814502517e-13
4676,-7.949068770737802e-14
4677,-2.6057002995744487e-15
4678,-1.2714382414244248e-13
4679,-2.7623481932536367e-13
4680,-1.816509556861233e-13
4681,-1.768512975428574e-13
4682,-1.4037463571634368e-13
4683,-1.0343908676726241e-13
4684,-1.8384739212019573e-13
4685,6.454357925244024e-14
4686,-1.0910452393378645e-13
